tid	uid	text	date	gender	age	city	state	country	ethnicity	label
-662432348141967753	-6300116992622921048	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 462 469 39 6 1431 3 11 109 270 5 136 33 6 1431 32 372 2	2017-4-7	0	1	Cheverly	Maryland	1	1	0
-6503890636318267847	-253307002507411163	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 53 8090 355 7 190 30 54 53 21 20 14847 8 4 114 329 183 23	2017-4-6	0	1	Los Angeles	California	1	0	1
8056305763231937508	1892753957086922906	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1710 6690 6 206 289 372 6942 4 2068 3491 10 5093 3450 3068 3068 3068	2017-4-3	0	0	x	x	0	1	0
-5146663219288018715	-441310837861977416	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 276 93 247 5 460 6 4659 1089 1091 32 13 9 12759 40 7 161 83 9 12 4 1728	2017-4-6	0	1	Milton	Ontario	0	1	0
5126489503351926374	-3612949585014773246	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 290 30 6134 6 5127 46 4116 6165 1158 181 146 130 384 3068 1578	2017-4-1	1	0	Edinburgh	Scotland	0	0	0
-2489000812287258534	7270288936738136295	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 27 1398 11 929 21 609 58 11 6 5075 10710 16 683 8 27 378 14 2	2017-4-8	1	0	Roswell	Georgia	1	0	1
2732596667235575515	1593631882282143189	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 1037 3 12 1 84 91 3 646 31 52 9 2	2017-4-7	1	0	Lille	Hauts-de-France	0	0	1
8008793242770415406	7470554689331765084	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 1 116 95 11 6 3485 946 3408 11 209 31 51 98 72 87 18 155 11140 1022 485 10 6 397 14	2017-4-7	1	1	Tampa	Florida	1	0	1
-5869417443567219554	7426793690842657431	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 36 109 427 13 4 108 5 734 4 198 310 42 1 8 1 51 121 5 25 315	2017-4-4	0	1	x	x	0	1	0
335748544544284889	-4862853634517275468	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 4 159 4768 10 1061 2 12 6 162 14 2	2017-3-31	0	0	Zaragoza	Aragon	0	0	1
-7490978108809469279	8328933382994509892	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 7 131 31 24 860 45 11 121 16	2017-4-5	1	1	Darwin	Northern Territory	0	0	1
1485296730569088257	-937417773699281535	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2809 7951 580 652 7951 3271 7877 7951 3271 25 580 2 90 1	2017-4-1	1	0	x	Nebraska	1	0	0
8124218648851932974	5035766870417482485	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 157 13 286 18 47 172 254 7 124 60 2427 2209 2886 3 21 4 1 877 3512	2017-4-5	0	1	x	x	1	1	0
-3873158107062613884	-2293180168487378857	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 1 236 151 9 52 25 3463 10 845 8 1840 4 12088 41 164 9 130 124 737 21 1 1 14	2015-1-31	1	0	Independence	Kansas	1	0	1
4475413527012770012	4926862304955734550	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 19 11 6 305 96 11 2458 47 3535	2015-5-2	1	1	Portland	Oregon	1	0	1
-1555044703260322724	-8355833494410362792	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 70 3413 31 199 8 5672 31 199 4992 1435 506 5946 2411 3 2	2017-4-5	0	0	x	x	1	0	0
3369114305557584136	6262511320302052737	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 157 13 4 1232 275 1 1 208 5 1553 30 6 126 848 5738 79 19 2164 2	2017-4-2	0	0	Albany	New York	1	0	0
2211087667374139924	8479666153440786326	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8943 52 84 182 291 5 43 4 127 47 10 1023 149 84 91 679 2 2	2017-3-30	1	0	Keene	New Hampshire	1	1	1
-5355148068484354216	7801437703693553879	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 1 24 1406 2	2017-4-2	1	1	Richmond	Virginia	1	0	1
-8875796360008695968	47480719777357992	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 28 58 70 54 561 980 8 116 4 1143 2669 10 34 67 11 45 99 119 95	2017-4-2	1	1	Indianapolis	Indiana	1	0	1
1706041265108975023	-6253851843980683914	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 1 973 24 231 444 2	2017-4-2	0	1	San Jose	California	1	1	1
-8375699320481282175	565886168221810200	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 157 13 4 1232 275 1 1 208 5 1553 30 6 126 1272 79 18 2164 3275 2	2017-4-3	0	0	New York	New York	1	1	0
4550806415359309647	792953053630880708	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 24 5410 55 153 503 34 20 819 13 1369	2017-4-3	1	1	x	England	0	1	1
1108852989620102858	-3518407633213571551	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 73 11 3703 10 7601 26 379 403 4281 54 655 6 1383 149 236 43 1190 14 2	2017-4-5	0	0	Chandigarh	Chandigarh	0	0	1
6333627383501793465	4745634324147732103	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 1 7517 24 2	2017-3-31	1	1	x	x	0	0	1
-4795800476182449099	8564767856300366811	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 470 470 1440 16 3961 8 9145 4533 711 5 78 1897 14 2	2017-4-3	0	1	Los Angeles	California	1	1	0
-6683716393431276307	-2293180168487378857	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 89 2148 794 3343 13446 2960 1000 152 2110 1399 8 129 86 237 30 557 1348 753 1581	2015-2-9	1	0	Independence	Kansas	1	0	1
5805908248915301884	-2401910425895503731	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5275 583 4742 35 26 115 522 42 521 167 1269 221 6 424 2	2017-3-30	0	0	Waukesha	Wisconsin	1	1	0
-7524479868481745712	4926862304955734550	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 19 11 109 56 10 20 5399 2	2015-5-12	1	1	Portland	Oregon	1	0	0
-5657933804826969835	8814061242895503346	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 462 10 13356 1203 2749 91 11452 12 4171 2751 455 2	2017-4-5	1	1	Lagos	Lagos	0	1	0
-6601321889201539135	-4091305780149435405	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 1 1509 3032 9 32 24 21 4 318 456 6 284	2017-4-2	1	1	New York	New York	1	1	1
2617422995710203385	-8237628521023635074	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 343 23 5 464 46 8641 3443 8 57 320 1795 1331 8 1795 1084 2	2017-4-5	0	0	West	Texas	1	0	0
1573741828378534675	-8112509477814350551	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1945 107 154 21 17 201 1202 16 27 285 3	2015-3-11	0	0	Melbourne	Victoria	0	1	1
6070673852384355948	4200753646447811043	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 474 34 196 267 774 8 72 6595 2375 976 4712 1719 8 1481 3	2015-3-2	1	1	x	x	0	0	1
-5755363718069300387	-2829644430554380052	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 154 300 4 180 1760 3 257 12 1768 45 6 10755 1076 4595 3	2015-3-11	1	1	Brisbane	Queensland	0	0	0
-1296943091603515352	4116844617881705007	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 208 497 5 20 8 3328 211 9 124 126 80 88 8 402 9 1 2	2017-3-31	1	1	Wicklow	County Wicklow	0	0	0
-6809079013506357626	7718342286252587205	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 1 973 24 231 444 2	2017-4-1	1	0	San Francisco	California	1	0	1
7210634183250662762	3585119792331961999	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 1 136 29 19 24 899 2 2	2017-4-6	0	0	Woodinville	Washington	1	1	1
-9095817745776026755	4926862304955734550	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2	2015-5-8	1	1	Portland	Oregon	1	0	0
-8567013368603214722	-1135119985579316568	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2097 2701 30 101 812 10279 4961 10 4 2451 2 41 3 90 1	2017-3-30	1	1	x	Kaduna	0	1	0
-7820791560613642766	4926862304955734550	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 36 335 3305 21 4 2713 28 26 4 548 94 233 411	2015-2-26	1	1	Portland	Oregon	1	0	0
-6820680647640918524	-6121269275149735453	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 134 45 9 61 46 6408 308 1720 177 37 30 1451 359 116 2023 6603 167 5680 1366 313 14 2	2017-4-2	0	1	x	New York	1	0	0
4515925751992529620	-6374225945753435254	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 106 1043 19 786 1 186 47 20 720 902 5 83 45 7 287 2 2	2017-4-2	1	0	x	x	0	0	0
-1259983361047018342	-2293180168487378857	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 1 100 116 480 11 4 111 1051 6 213 110 25 6879 16 99 18 1	2015-1-29	1	0	Independence	Kansas	1	0	1
-5057006388733720164	-2293180168487378857	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 1 1 1 29 74 2	2015-2-14	1	0	Independence	Kansas	1	0	1
8593987515376368580	1376148235972529877	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 1 49 24 3536 7560 2	2017-4-3	1	1	Tucson	Arizona	1	1	1
1600629425959227298	8791157321791955395	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 283 19 39 4 424 7 39 9 5 25 436 8 137 23 5 83 12852 326 1050 3176 540 2	2017-3-30	1	1	Independence	Kansas	1	1	1
-8137038308610647315	4926862304955734550	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1531 12 5018	2015-5-14	1	1	Portland	Oregon	1	0	0
6318655874476773216	-3508586405215608564	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 1296 10 4 3034 1541 6 301 10 59 42 1493 114 4969 49 214 19 691 5 9 3	2017-4-4	1	1	Paris	Île-de-France	0	1	0
4860424640370235544	-7238130182220508856	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 418 4 1577 500 2 157 5 1 1 1 3 3	2017-4-7	0	0	Cape Town	Western Cape	0	0	0
-4414456640023734477	2285161005980974424	0 0 0 0 0 0 0 0 0 0 0 0 0 15 1 6511 11 4 2433 428 176 12 4 162 51 1164 59 127 21 18 28 19 162 11 826 31 7 9264 43 14	2017-3-30	0	1	New York	New York	1	1	1
8792508755786558809	-2924320751394998955	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 285 10 206 357 1245 226 1995 33 2086 8224 3 709 5 83 194 278 468 2	2015-3-1	0	0	Dunwich	Queensland	0	0	1
9057222859746528499	-5140853816472634782	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 70 2149 247 11 18 1088 17 58 155 109 25 29 4 359 58 39 55 58 344 48 6 13143 13 7850 2198	2017-3-31	1	1	Philadelphia	Pennsylvania	1	1	0
3632935699847958588	2180122144565982890	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 390 451 1 10202 4244 38 30 1529 5 198 9 4 14 2	2017-4-2	0	0	Oakland	California	1	1	1
5195307758565212306	4926862304955734550	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 1 1 1 1 9 155 32 292 60 4866 660 32 31 7 124 44 156 5 2471 21	2015-2-5	1	1	Portland	Oregon	1	0	0
-2058546864887364931	2927940870109606709	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1033 1524 228 187 6206 1201 187 403 352 13376 207 3563 13 13468 2 3	2017-4-7	1	0	x	x	0	0	0
-2934652887143662062	-9124978877923905525	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4202 1205 8073 604 12 11554 2 2 150 4202 1205 8073 12 11554 14	2017-3-31	1	1	Salt Lake City	Utah	1	1	1
4496672272912860593	-8023720715102937635	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 304 6 1 108 42 1 2 878 632 458 2404 41 1	2017-4-2	0	1	Sand Springs	Oklahoma	1	1	0
-5062489684840082953	4926862304955734550	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 40 4903 109 354 5 11915 16 167 223 119 58 70 20 103 8 307	2015-5-4	1	1	Portland	Oregon	1	0	0
-6868176382664927791	2900329687876285152	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 269 1 161 101 437 6 303 169 69 66 108 2 1 1 330 1015 199 349	2015-3-11	1	1	x	New York	1	0	1
-9204127454129390885	7623737909796290078	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2248 314 769 119 8 58 2075 24 50 18	2017-3-31	1	0	x	California	1	0	1
1718084827619509427	4926862304955734550	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 77 11 1839 6 4161 741 16 244 17 1909 5 25 34 46 789 1095 58 70 6317 1394 12 4 435	2015-2-26	1	1	Portland	Oregon	1	0	0
-4406476557516078186	-2941043797444959024	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 66 612 1538 47 62 41 1 2 16 3	2017-4-5	1	1	Kuala Lumpur	Federal Territory of Kuala Lumpur	0	1	0
2527527342651824616	6101249115925501361	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 317 76 128 5 4 423 10 225 246 21 8547 1571 1725 932 8 337 1586 816	2017-4-3	1	1	Clive	IA	1	0	0
-2968909972654622448	6604866338738124809	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4668 208 497 7 49 65 46 9 28 36 548 973 1354 1354 1354 7157 1228 4826 5535 9656 2	2017-4-4	1	1	Saint Paul	Minnesota	1	0	0
-2610737071646999432	-5962633756145749071	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 1 114 329 49 137 273 107 2	2017-4-1	1	1	Detroit	Michigan	1	1	1
-587933881330155503	-2293180168487378857	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 111 349 276 853 11 40 37 5405 63 7 87 1999 263 5 11025 23	2015-2-12	1	0	Independence	Kansas	1	0	1
1349754362132001001	-6572312463271451484	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6669 1091 6016 161 3	2015-3-12	0	0	Osaka	Osaka	0	1	0
392993683860893720	2851896006490145464	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 103 272 11583 17 202 6 602 1053 13496 1825 1911 2 90 1	2017-4-5	1	0	x	Massachusetts	1	1	1
-8297441967356259079	4926862304955734550	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 54 3403 338	2015-3-3	1	1	Portland	Oregon	1	0	0
8859889227889792673	4926862304955734550	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 86 10 18 199 1224 2610	2015-3-5	1	1	Portland	Oregon	1	0	0
8342362907379680768	-1897798233009088462	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1279 4238 6122 55 27 1899 27 1899 13 94 55 9 5638 9 43 28 9 22 1899	2017-4-2	1	0	Syracuse	New York	1	1	0
-4285471588238318119	-7860562750556129854	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 37 65 356 318 8 356 1658 51 4 111 495 17 277 773 2	2017-4-5	1	0	Leeds	England	0	0	0
6494377633248103132	-5733092166926871827	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2733 980 264 4 2451 5115 129 117 178 552 10 4 12247 262 61 275 17	2017-3-31	0	0	Stockport District	England	0	0	0
531704051855174271	-2322002562344397391	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 216 19 478 3411 10 1202 1202 391 2611 5779 16 3 2 3	2017-4-4	1	1	x	x	0	1	0
3076420661958930402	9145273962890781225	0 0 0 0 0 0 0 0 0 0 0 0 0 1 248 7 50 18 452 8 994 679 2610 7 97 50 452 7 93 20 1339 1062 2060 50 4 1982 7 219 11 315	2017-4-7	1	1	x	New York	1	0	0
5831334582854967371	-3951143131637477367	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 33 160 49 271 27 357 113 421 12 20 2166	2017-4-4	1	1	Tulsa	Oklahoma	1	0	1
-8477568029049929481	4926862304955734550	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4 176 7 489 21 11 55 7 83 3281 4052 4429 107 16 4 3383 3059 37 65 11 826	2015-5-4	1	1	Portland	Oregon	1	0	1
8319061731664301410	7983300523027866426	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1328 34 4 539 5 93 14133 3244 4 24 14133	2017-4-5	1	1	Compton	California	1	0	1
-1684630789036825832	-5450716444929046552	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2118 581 1593 80 21 118 220 2717 2277 3 2 3	2017-4-8	1	1	x	Idaho	1	0	1
-1253806546377045356	4926862304955734550	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 36 2638 44 13 118 5 25 3115 547 41 244 63 426 150 14816	2015-3-8	1	1	Portland	Oregon	1	0	0
7610097729393127466	4926862304955734550	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1579 7 104 5 43 2130 192 63 209 31 7 49 833 700 1838 12 6 577 139 60 2168 6887 510 5 219	2015-2-19	1	1	Portland	Oregon	1	0	0
-1366036863167501702	-1143925834216993421	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 7 87 140 11 32 4158 4 3378 21 17 924 1068 4 3378 8 10032 533 48 56	2017-3-30	1	0	x	Florida	1	0	0
4353517231790719489	4926862304955734550	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 804 9 49 105 65 45 19 8670 299 33 28 9 22 27 1016	2015-2-19	1	1	Portland	Oregon	1	0	0
-19539762873075769	3132202937989427153	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 512 11 17 421 464 5 93 94 2862 41 286 2862 26 41 610 8320 14 2	2017-4-6	0	0	Red Deer	Alberta	0	1	0
-3839021660112764644	-7259246303869811478	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 22 9 253 13 177 5 5121 27 279 343 85 2 1895 1	2017-4-2	0	0	x	Delta	0	1	1
-1158239498393653681	-2261935058098497243	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 7 79 6 142 11 60 1404 372 12 1 749 73 58 11 11857 58 11 14 2	2017-4-1	0	0	Lagos	Lagos	0	1	0
4539553682755466175	245547627059166647	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 311 2436 4874 16 7972 12748 85 7 32 30 222 545 13 9	2017-4-5	0	0	Chicago	Illinois	1	0	1
-8097968527916777107	6691145889506129450	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1723 1755 1577 7054 4407 1426 5 877 46 581 1387 1882 53 753 240 2	2017-4-7	0	0	Atlanta	Georgia	1	1	0
3434018595257796759	528575854013854691	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 1 440 4981 124 74 357 113 2439 26 983 2	2017-4-5	1	1	Houston	Texas	1	0	1
-3782821086095140064	4735054510499485346	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 208 636 9988 254 47 4145 7353 21 1 185 96 2871 13 3848 14 2	2017-4-1	1	0	Vancouver	British Columbia	0	0	0
-3573863810413523809	-756694624745665370	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 4608 1468 8345 53 4549 9243 3530 5 3192 4690 8701 762 2	2017-4-4	0	0	Dallas	Texas	1	0	0
-775985494917425817	-525474624697953690	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 36 6472 28 874 109 87 7 131 31 13437 8 31 208 46 18 5 452 14 2	2017-4-1	0	1	x	x	0	0	0
8898203016764007042	7670449647539346317	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 51 280 265 57 587 2190 365 52 1945 81 107 550 68	2017-4-4	1	1	x	England	0	0	0
-4495525135874038107	-7846526472282203501	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 57 53 1073 378 509 151 142 2601 565 50 11489 237 79 382 29 241 4616 2	2017-4-1	0	0	New York	New York	1	1	0
-2334948526341919585	7265194203191987039	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 30 9 233 391 3533 1144 353 117 2587 594 6469 1699 13385 148 973 1651 2 2	2017-3-30	0	0	Dallas	Texas	1	0	0
1211104012400901079	1663436173270573000	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 2028 13 23 39 610 809 7185 14 2	2017-4-8	0	1	x	New Jersey	1	1	0
-7497606220646980399	7436097993214416724	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 94 795 10 151 16 4054 1686 12 3 41 1 12 1 9176 2	2017-4-3	0	0	Copenhagen	x	0	0	0
-1735499910377164020	8742915886359502980	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 59 22 221 78 739 85 4 237 22 3797 18 35 1316 6234 138 217 3 3	2017-3-30	0	0	New York	New York	1	1	0
2734524082543537254	6281280068505211147	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 576 103 2860 114 113 41 408 2	2017-3-30	1	1	Surakarta	Central Java	0	1	1
-766202091935472727	-8029251585107971598	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4150 112 295 10876 10 4 80 123 141 41 1 4150 112 11 114 29 32 46 259 14 2	2017-4-5	0	0	New York	New York	1	0	0
-57752885259333697	-5663515114983177251	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 1062 5672 10 1 22 268 86 106 6188 10 78 435 86 251 850 11 14397 3	2017-4-7	1	0	Washington	DC	1	1	0
-8883049587950067006	6213213858538930619	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 61 130 434 73 20 531 5871 21 20 24 1046	2017-4-8	1	1	Freehold	New Jersey	1	0	1
4637880661811057932	-6049670959378969005	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 1 7 120 55 456 263 5 23 33 50 9 65 64 4 127 7 131	2017-4-6	1	1	x	Virginia	1	1	1
-4967919371349033043	-5786290875520204500	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 33 25 251 57 52 9 120 1649 36 168 3520 3457 9912 2	2017-4-3	1	0	Fort Valley	GA	1	1	0
7483954798861921571	4926862304955734550	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3972 4 2881 551 2839 453 4 2746 890 37 22 3912 18 194 67 5 489 128	2015-2-11	1	1	Portland	Oregon	1	0	0
-6169669975008268455	-9088575127742072586	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 19 423 11 6 872 423 51 299 33 36 526 6 227 204 289 8 75 2652 5 126	2017-3-30	0	0	Nottingham	England	0	0	0
8479179906290398417	6110144786725124862	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8490 5 1918 27 235 277 9 189 94 46 392 44 13 1253 2	2017-3-30	1	1	Mars	Pennsylvania	1	1	0
-1253391422987119965	4926862304955734550	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 1 36 682 10 1720 5255 37 627 143 55 8622 22 12 4626	2015-3-3	1	1	Portland	Oregon	1	0	0
-3026763082131895680	4926862304955734550	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 743 237 198 1883 46 9917 16 8701 2311 11 56 10 20 612 195	2015-5-13	1	1	Portland	Oregon	1	0	0
